YEAR,UID,SITE_ID,DOC,DOC_ALERT,NTL,NTL_ALERT,PTL,PTL_ALERT,CN,CP,NP
2009,14628,FW08MT090,0.79,NA,11,R,16.6375,NA,83.77791234577246,122.44391882296934,1.4615298399608307
2009,14629,FW08MT091,3.03,NA,2222,NA,659.975,NA,1.5907198546665655,11.838954235865229,7.442513652629813
2009,14630,FW08MT094,3.26,H,288,NA,83.1069,NA,13.204447682486816,101.15298778600581,7.6605239551341455
2009,14631,FW08MT098,0.89,S,139,S,11.8944,S,7.469135432702962,192.95039198121378,25.833028965627957
2009,14632,FW08RMT9130,1.54,H,335,NA,198.915,NA,5.362546136925696,19.96417576175063,3.7228911886240534
2009,14633,FW08MT111,3.22,NA,548,NA,133.4006,NA,6.854415724122841,62.24382696514954,9.08083627698477
2009,14634,FW08MT124,NA,NA,NA,NA,NA,NA,NA,NA,NA
2009,14635,FW08RMT9001,2.35,H,158,NA,41.4313,NA,17.35025664267119,146.26401801678003,8.430078069108127
2009,14636,FW08RMT9006,0.95,NA,6,R,11.6094,NA,184.7002497918401,211.01436837044693,1.1424693177635827
2009,14637,FW08RMT9008,0.74,NA,6,R,7.045,NA,143.87177352206493,270.86252348261945,1.8826661884520284
2009,14638,FW08RMT9009,1.6,H,99,NA,64.0325,NA,18.852976055307447,64.43439015229993,3.417730440184827
2009,14639,FW08RMT9012,1.67,H,108,NA,19.7488,NA,18.037977611249882,218.05897054515117,12.088881317224423
2009,14640,FW08RMT224909,2.18,NA,243,NA,49.6913,NA,10.46514735662668,113.12910019700601,10.810081916846688
2009,14641,FW08AR236,7.58,H,1926,NA,200.985,NA,4.591008012533688,97.25316803087838,21.183401938173976
2009,14642,FW08MS050,5.59,NA,945,NA,148.7206,NA,6.90041367643366,96.92568455007972,14.046358536604984
2009,14643,FW08MS064,3.41,NA,515,NA,49.885,NA,7.7240002263485925,176.27170301852465,22.82129697733767
2009,14644,FW08MS069,6.48,NA,723,NA,96.2175,NA,10.455187758472364,173.66773304315677,16.61067568130711
2009,14645,FW08MS084,1.41,NA,449,NA,18.5619,NA,3.6632613134192176,195.88215892743577,53.47206823872554
2009,14646,FW08MS086,21.67,H,913,NA,99.0319,NA,27.687469277610024,564.2635513439749,20.37974455831819
2009,14647,FW08MS100,5.36,NA,708,NA,126.8825,NA,8.831341114043383,108.93345057735256,12.3348706805277
2009,14648,FW08MS101,5.78,NA,733,NA,144.5838,NA,9.198541915388835,103.08759351552914,11.206949369124168
2009,14649,FW08WA010,3.61,HS,6444,S,10582,S,0.653501814905952,0.8797061794563875,1.3461419071697442
2009,14650,FW08WA021,0.45,NA,116,NA,41.82,NA,4.5253237244824716,27.74768037634826,6.131645395053271
2009,14651,FW08WA026,3.56,NA,326,NA,126.4263,NA,12.73877086068358,72.61239607206251,5.700110070758115
2009,14652,FW08WA120,1.13,H,36,NA,42.965,NA,36.61601443241743,67.82063087386058,1.8522122608138536
2009,14653,FW08WA058,0.86,H,133,NA,48.365,NA,7.542962318368777,45.85275735536214,6.078879281114868
2009,14654,FW08WA084,2.07,NA,300,NA,108.235,NA,8.049042464612821,49.31747373177685,6.127123064463685
2009,14655,FW08WA066,0.55,NA,2307,NA,245.6006,NA,0.27810591303952387,5.774727082519672,20.76448867773257
2009,14657,FW08WA031,0.57,H,29,NA,50.329,NA,22.928306870711182,29.20483468568658,1.273745804710643
2009,14658,FW08WA078,0.8,NA,845,NA,50.6575,NA,1.1044051061984834,40.72343766892508,36.87364123940067
2009,14659,FW08WV034,2.74,NA,1058,NA,40.4831,NA,3.021064676726546,174.53197352028337,57.771677271536035
2009,14660,FW08WV001,1.7,H,243,NA,10.275,NA,8.160894727644658,426.6436525928312,52.27902905640912
2009,14661,FW08WV001,1.28,NA,1596,NA,11.9006,NA,0.9355612177821739,277.35711392213125,296.46067905596755
2009,14662,FW08WV002,1.53,H,106,NA,7.3338,NA,16.83761959373478,537.973107713901,31.9506629021408
2009,14665,FW08WV002,1.87,NA,143,NA,14.4131,NA,15.254595529366554,334.56646269230595,21.932175261430793
2009,14666,FW08WV003,2.02,H,234,NA,4.9394,NA,10.070027114157005,1054.5698967236444,104.7236402413526
2009,14667,FW08WV004,1.92,H,359,NA,12.1463,NA,6.238812131951321,407.61994227975373,65.33614631416411
2009,14668,FW08WA007,0.69,NA,8,R,29.8369,NA,100.61303080766027,59.633951799716314,0.5927060473281759
2009,14670,FW08WV012,1.16,H,123,NA,4.1325,NA,11.001401271298306,723.8412434082708,65.79536784070491
2009,14671,FW08WV015,3.41,H,331,NA,26.9238,NA,12.017704279666239,326.60003064497215,27.17657408142203
2009,14672,FW08WV016,1.32,H,199,NA,4.38,NA,7.737772961393143,777.1377733167567,100.43429513817593
